42919 9.944658e-09 0.000000
43776 9.998533e-09 0.000000
45528 9.994421e-09 0.000000
42275 9.989933e-09 0.000000
46978 9.973079e-09 0.000000
44166 9.918604e-09 0.000000
45587 9.990895e-09 0.000000
47662 9.996573e-09 0.000000
43246 9.990678e-09 0.000000
43707 9.942709e-09 0.000000
47204 9.973003e-09 0.000000
40906 9.994934e-09 0.000000
48601 9.998054e-09 0.000000
41894 9.991519e-09 0.000000
41046 9.970758e-09 0.000000
43503 9.964456e-09 0.000000
43951 9.998576e-09 0.000000
43650 9.986048e-09 0.000000
47648 9.990329e-09 0.000000
50000 1.231379e-08 0.000000
43991 9.989585e-09 0.000000
49216 9.998863e-09 0.000000
45982 9.990918e-09 0.000000
46086 9.999478e-09 0.000000
42428 9.964545e-09 0.000000
45458 9.993547e-09 0.000000
44424 9.935904e-09 0.000000
45261 9.980190e-09 0.000000
42554 9.999294e-09 0.000000
45147 9.997105e-09 0.000000
46990 9.990876e-09 0.000000
48382 9.992297e-09 0.000000
43649 9.955012e-09 0.000000
42593 9.987494e-09 0.000000
50000 7.575883e-08 0.000000
42235 9.996221e-09 0.000000
47678 9.985184e-09 0.000000
47749 9.998712e-09 0.000000
50000 6.216677e-08 0.000000
43351 9.973924e-09 0.000000
45328 9.963844e-09 0.000000
42615 9.965396e-09 0.000000
44147 9.992161e-09 0.000000
46185 9.997969e-09 0.000000
43582 9.996715e-09 0.000000
46211 9.979850e-09 0.000000
47875 9.988921e-09 0.000000
45626 9.998320e-09 0.000000
43519 9.993920e-09 0.000000
45796 9.918304e-09 0.000000
9.918304e-09 7.575883e-08 1.238743e-08 9.990886e-09 1.163271e-08
