Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
85843.6088034511	85781.3157811761	416.2380227553	88702.7130852143	85843.6088034511	0.5406014018	1660.6246666667	0.5000000000	
85875.6869383653	85796.9049900770	474.6597333136	88755.4007526239	85875.6869383653	0.5381126901	1654.1940000000	0.4000000000	
85993.6185000340	85873.9370346069	450.7828159381	88828.5953640938	85993.6185000340	0.5393000761	1659.0320000000	0.4333333333	
85894.4113907218	85845.0381517410	400.4643870675	88943.0009119709	85894.4113907218	0.5395187353	1659.7386666667	0.4333333333	
85908.5390270750	85892.5616040826	396.0250087988	88667.5017545621	85908.5390270750	0.5386890782	1659.0913333333	0.4000000000	
85874.1799395283	85779.9645364285	404.8764779301	88841.1190015078	85874.1799395283	0.5366147937	1650.4373333333	0.4666666667	
85839.7160939376	85768.4696286917	458.1128585623	88789.3404309948	85839.7160939376	0.5383857947	1654.6346666667	0.5000000000	
85863.0640240510	85926.7417699099	450.5455297383	88698.3551565806	85863.0640240510	0.5378922980	1651.9466666667	0.4000000000	
85852.6435446739	85855.4193034768	439.3008108277	88819.6898635228	85852.6435446739	0.5362844214	1645.7766666667	0.3333333333	
85848.9583078027	85839.5531520247	436.8260768495	88695.2362252275	85848.9583078027	0.5357766199	1643.5033333333	0.4666666667	
85780.8099862933	85770.3550726175	420.7808461589	88760.1500042280	85780.8099862933	0.5335205157	1640.0633333333	0.5000000000	
85750.0509386261	85735.6673464179	435.3172142112	88791.4645418525	85750.0509386261	0.5337045982	1641.1060000000	0.5333333333	
85799.2548747857	85828.8010358810	339.8088167632	88633.0764362216	85799.2548747857	0.5333309951	1642.4953333333	0.4333333333	
85793.1257838011	85749.6706441045	395.8822749337	88783.0817231536	85793.1257838011	0.5342996966	1645.9146666667	0.5333333333	
85859.8816209038	85856.8404078484	444.4407741292	88660.4899908106	85859.8816209038	0.5358521030	1650.8460000000	0.4000000000	
85832.0926435788	85861.7097407579	400.7231050934	88554.5362324516	85832.0926435788	0.5328110961	1642.9906666667	0.4666666667	
