Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84435.0430471698	84437.2161254287	442.3757661240	84435.1061019301	84435.0430471698	0.0002326352	0.0013333333	0.6000000000	
84434.4025879105	84437.2161254287	441.7479109328	84434.5833513141	84434.4025879105	0.0002107160	0.0240000000	0.6000000000	
84434.2285636067	84437.2161254287	441.8752408751	84434.2699600260	84434.2285636067	0.0001768133	0.0486666667	0.6000000000	
84433.2974804441	84436.3996401429	442.3298552251	84434.0749546885	84433.2974804441	0.0004275787	0.0493333333	0.6000000000	
84432.8789402048	84436.3996401429	442.5829582007	84433.0329258243	84432.8789402048	0.0001452026	0.0046666667	0.6000000000	
84431.7228916287	84435.5614736676	443.1695897827	84432.2692852219	84431.7228916287	0.0003142646	0.0173333333	0.6000000000	
84431.3831062118	84433.7448105216	443.3274449477	84431.6730607549	84431.3831062118	0.0002732857	0.0000000000	0.6000000000	
84430.4415038228	84433.7448105216	443.6010076704	84431.2323722243	84430.4415038228	0.0003592640	0.0153333333	0.6000000000	
84430.1570730408	84433.0732867122	443.7075435802	84430.3215389450	84430.1570730408	0.0001411451	0.0186666667	0.6000000000	
84429.7967270017	84431.9740489125	443.6804989218	84430.0651793679	84429.7967270017	0.0002601052	0.0340000000	0.6000000000	
84429.4852919380	84431.9740489125	443.6364819639	84429.7071068486	84429.4852919380	0.0003704173	0.0293333333	0.6000000000	
84428.8787781199	84431.9740489125	443.4348816649	84429.3525984883	84428.8787781199	0.0002761264	0.0486666667	0.6000000000	
84428.5125270486	84431.3019946218	443.4385609463	84428.6926781138	84428.5125270486	0.0002535947	0.0100000000	0.6000000000	
84427.7101225654	84427.3356959224	443.0599291492	84428.0225967367	84427.7101225654	0.0002452555	0.0586666667	0.6000000000	
84427.3000342647	84423.4654024243	443.0490453897	84427.6231369376	84427.3000342647	0.0003794782	0.0000000000	0.6000000000	
84427.0657681425	84423.2527449727	443.1771352940	84427.2331002355	84427.0657681425	0.0002226383	0.0000000000	0.6000000000	
84426.6246319811	84422.1546187997	443.5906836730	84427.0297182600	84426.6246319811	0.0006597038	0.0940000000	0.6000000000	
