Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84525.0677516063	84467.5718441606	376.6032139601	84525.4880615075	84525.0677516063	0.0005119993	0.0606666667	0.5666666667	
84523.2626612981	84467.3296317458	375.9648436870	84524.4954115152	84523.2626612981	0.0008231795	0.1333333333	0.5666666667	
84522.4455124140	84466.4522841573	375.3771180478	84523.0544237296	84522.4455124140	0.0003525769	0.0420000000	0.5666666667	
84517.2261217237	84463.6186316609	375.5177542040	84522.0694494247	84517.2261217237	0.0008605137	0.1800000000	0.6000000000	
84515.9283241630	84458.2895502448	375.5880172691	84516.4993090431	84515.9283241630	0.0006802614	0.0726666667	0.6000000000	
84514.6853567163	84458.2131519914	375.2839043323	84515.8562563856	84514.6853567163	0.0010963343	0.0653333333	0.6000000000	
84513.7774875760	84457.6199337840	375.9356546480	84514.4941132267	84513.7774875760	0.0005124982	0.0706666667	0.6000000000	
84513.2472573717	84456.8501695991	376.1914763902	84513.5496146480	84513.2472573717	0.0003007668	0.0593333333	0.6000000000	
84512.0687519511	84454.7562673688	376.4849864984	84513.1421016653	84512.0687519511	0.0008278301	0.1246666667	0.6000000000	
84511.0114456217	84453.8649722934	376.6911579779	84511.3556097945	84511.0114456217	0.0004280312	0.0786666667	0.6000000000	
84509.8140600324	84446.2086781859	376.7766246685	84510.5467193325	84509.8140600324	0.0007010003	0.0626666667	0.6000000000	
84508.8523748517	84445.3130528331	376.4680687442	84509.7080666820	84508.8523748517	0.0003023488	0.1086666667	0.6000000000	
84507.7070455750	84444.5990517735	376.8510508451	84508.4797031681	84507.7070455750	0.0006718246	0.0193333333	0.6000000000	
84507.1428196629	84441.9606223702	376.8073469806	84507.5841286778	84507.1428196629	0.0003361866	0.0360000000	0.6000000000	
84506.3787650069	84441.6858538985	376.6721681343	84506.7131564021	84506.3787650069	0.0007935629	0.1000000000	0.6000000000	
84504.8842790723	84441.6858538985	375.9617502513	84505.7595959306	84504.8842790723	0.0008060086	0.1120000000	0.6000000000	
84504.3759752313	84441.0446390510	375.4902502279	84504.6694607536	84504.3759752313	0.0002657658	0.0466666667	0.6000000000	
84502.6840169231	84439.1817137599	375.1423539431	84503.0504271388	84502.6840169231	0.0004820805	0.0373333333	0.6000000000	
84500.3464671969	84439.1817137599	372.6629872658	84501.8733492494	84500.3464671969	0.0010669223	0.2113333333	0.6000000000	
84499.0201013287	84439.1817137599	371.7839028415	84499.6760836244	84499.0201013287	0.0007665672	0.0540000000	0.6000000000	
84498.2468520602	84438.0388990045	371.8159109575	84498.7299580375	84498.2468520602	0.0011347479	0.0406666667	0.6000000000	
84496.4335998893	84436.7555871606	371.4641298389	84497.3623127739	84496.4335998893	0.0011909031	0.1400000000	0.6000000000	
