Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
83844.7173116605	83830.3437888622	255.3842755319	84935.7395893335	83844.7173116605	0.2398523093	462.0546666667	0.6000000000	
83844.0558673938	83830.3437888622	255.3674294403	84932.3825516303	83844.0558673938	0.2388487457	459.7220000000	0.6000000000	
83842.8434232871	83827.0761132240	254.8567038354	84930.4075773557	83842.8434232871	0.2382248205	456.2213333333	0.6000000000	
83841.1169652144	83826.4180123806	253.4895676227	84926.9941337903	83841.1169652144	0.2377503898	453.9866666667	0.6000000000	
83840.2099545797	83826.4180123806	253.4756690719	84923.6759301027	83840.2099545797	0.2373959136	451.7206666667	0.6000000000	
83838.3283543587	83815.8554494381	253.8187405128	84922.6854912440	83838.3283543587	0.2367736634	450.6206666667	0.6333333333	
83837.6130342484	83815.8554494381	253.8015871042	84919.2816513777	83837.6130342484	0.2363081215	449.6486666667	0.6333333333	
83837.1429240704	83815.7989501953	253.6840371474	84917.4784286817	83837.1429240704	0.2358555492	446.4373333333	0.6333333333	
83836.8583210309	83815.7989501953	253.7942060518	84915.0226995349	83836.8583210309	0.2350887126	443.0273333333	0.6333333333	
83835.6875652075	83815.7989501953	253.6140062628	84912.3105098804	83835.6875652075	0.2344641514	441.9726666667	0.6333333333	
83834.8711409171	83814.9847954512	253.9115360954	84907.6673436165	83834.8711409171	0.2340908734	440.7406666667	0.6333333333	
83833.2044631243	83805.3391873837	254.2718019187	84906.0527549187	83833.2044631243	0.2334216747	438.4086666667	0.6333333333	
83832.3635345697	83804.9832463264	254.2193325043	84903.6798657974	83832.3635345697	0.2327932816	436.6986666667	0.6333333333	
83831.7838076750	83804.7117173672	254.2005669556	84901.1659548680	83831.7838076750	0.2322937033	435.3220000000	0.6333333333	
83831.0341058175	83803.2853335142	254.1483775157	84900.0253649553	83831.0341058175	0.2318382074	433.8766666667	0.6333333333	
83830.5510036151	83803.2853335142	253.9151133140	84898.5157169898	83830.5510036151	0.2312501509	432.6980000000	0.6333333333	
83827.5073612730	83803.2853335142	252.6366041306	84895.7894140482	83827.5073612730	0.2305126836	432.0480000000	0.6333333333	
83826.9927055637	83803.2853335142	252.6451419901	84894.8809993267	83826.9927055637	0.2300629376	429.6180000000	0.6333333333	
83826.0696519415	83803.2853335142	252.6601960974	84892.2557687759	83826.0696519415	0.2295326633	428.4646666667	0.6333333333	
83825.0471487641	83803.0429512262	252.2392868758	84891.1115558942	83825.0471487641	0.2290017989	426.7613333333	0.6333333333	
83824.2818714182	83800.5488663912	252.1842452714	84889.3485285838	83824.2818714182	0.2285183004	425.9066666667	0.6666666667	
83823.4153031309	83797.4608182907	251.9910665468	84886.7944062750	83823.4153031309	0.2279950820	423.9280000000	0.6666666667	
83822.6230989893	83797.4608182907	251.6182808563	84882.1504675349	83822.6230989893	0.2273288934	422.4893333333	0.6666666667	
83821.3859141866	83797.4608182907	252.0186818672	84876.2239399552	83821.3859141866	0.2265781884	420.7693333333	0.6666666667	
83821.1984448632	83797.4608182907	251.8210552065	84874.9459277590	83821.1984448632	0.2260673713	418.1626666667	0.6666666667	
83820.7464223107	83797.1620053053	251.5556686566	84868.3357484142	83820.7464223107	0.2256999091	416.5533333333	0.6666666667	
83819.4998913010	83795.8872452378	251.8471318948	84864.5287176967	83819.4998913010	0.2251747515	414.9973333333	0.6666666667	
83819.0424651901	83795.8872452378	251.8658438657	84858.9590957761	83819.0424651901	0.2245855629	413.0433333333	0.6666666667	
83818.2745255033	83795.1543137431	251.4676793527	84856.7407336831	83818.2745255033	0.2241184515	411.2246666667	0.6666666667	
83817.9616188010	83795.0160101056	251.5132340210	84854.3018612266	83817.9616188010	0.2236997513	409.8173333333	0.6666666667	
83817.1856869261	83793.2128414512	251.3278045422	84852.4135701855	83817.1856869261	0.2232992711	408.4713333333	0.6666666667	
83816.4830141266	83793.2063683867	251.5521158461	84851.1899766326	83816.4830141266	0.2227584994	406.6026666667	0.6666666667	
