Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
85591.7713898420	85605.6072577834	295.8268108380	99275.9146657586	85591.7713898420	0.7927471118	2140.6793333333	0.0000000000	
85536.8069611986	85510.6540977955	300.8299635871	99275.9146657586	85536.8069611986	0.7906110627	2136.6800000000	0.0000000000	
85487.0901641250	85502.5867849588	297.2276008068	99197.8312654297	85487.0901641250	0.7880873268	2130.7286666667	0.0000000000	
85450.4762186607	85474.9821677804	304.2925091137	99180.0318289797	85450.4762186607	0.7841931447	2122.5013333333	0.0000000000	
85411.6699338953	85406.9907024503	293.7328665905	99156.3565430045	85411.6699338953	0.7809464758	2119.4640000000	0.0000000000	
85379.8671102524	85384.0875312686	278.4373497862	98856.4056516687	85379.8671102524	0.7777230403	2111.0873333333	0.0000000000	
85343.4390706817	85340.3806045651	279.0906539197	98703.0722202857	85343.4390706817	0.7744731029	2107.5560000000	0.0000000000	
85307.5690685709	85287.6439139247	280.6899521052	98703.0722202857	85307.5690685709	0.7727336948	2102.7240000000	0.0000000000	
85273.8242980838	85228.4180477262	279.7404743565	98574.2282155156	85273.8242980838	0.7706834142	2097.6620000000	0.0000000000	
85234.0689368049	85182.9648330808	274.0189355980	98449.0351829926	85234.0689368049	0.7681142610	2092.3606666667	0.0000000000	
85192.5063109398	85142.1846717596	266.8770607023	98255.4843829076	85192.5063109398	0.7645309869	2085.9113333333	0.0000000000	
85155.7277678450	85116.3118392229	251.1006762179	97987.7488415440	85155.7277678450	0.7607719404	2081.4920000000	0.0000000000	
85128.9716283480	85116.3118392229	273.2012229107	97745.8241827289	85128.9716283480	0.7572455006	2072.5446666667	0.0000000000	
85112.0940267046	85102.0261541009	271.1387264657	97633.4646890561	85112.0940267046	0.7544638048	2065.8380000000	0.0000000000	
85096.8868206938	85056.7837223411	275.1906211179	97584.3967279792	85096.8868206938	0.7517662454	2056.6626666667	0.0000000000	
85064.8602914810	85022.2937449813	267.0839464831	97584.3967279792	85064.8602914810	0.7489294017	2052.1973333333	0.0000000000	
85028.2602823774	84990.7077416778	267.3492816195	97523.0777531862	85028.2602823774	0.7450640902	2039.2766666667	0.0000000000	
85000.9491796295	84987.6160338521	275.3175761209	97440.4561338822	85000.9491796295	0.7441545584	2039.3126666667	0.0333333333	
84971.3046874603	84956.2900036573	284.5650465234	97426.3053979476	84971.3046874603	0.7411603456	2034.1506666667	0.0666666667	
84928.2615962625	84936.1851572990	297.9933029682	97378.5694090525	84928.2615962625	0.7386372998	2027.9986666667	0.0666666667	
84901.9290465117	84909.1908663511	312.6774049451	97299.1756688555	84901.9290465117	0.7351146685	2019.2533333333	0.1000000000	
84877.7278186878	84875.0838458538	326.5111367439	97069.2258168260	84877.7278186878	0.7320692687	2011.7173333333	0.1333333333	
84859.8133564989	84856.4916059375	325.0408571130	96996.7387793462	84859.8133564989	0.7290979998	2008.1013333333	0.1333333333	
84816.5951235096	84832.7615395188	350.3152652632	96996.7387793462	84816.5951235096	0.7268717931	2009.1573333333	0.2333333333	
84801.8972955147	84829.5362010598	347.3570718508	96944.8375396927	84801.8972955147	0.7254455969	2006.3340000000	0.2666666667	
84776.0331514478	84815.1724800467	347.3840358325	96944.8375396927	84776.0331514478	0.7228494745	1997.8540000000	0.2666666667	
84759.4865497947	84791.9984072447	343.9692712732	96610.3638277451	84759.4865497947	0.7206640148	1988.0973333333	0.2666666667	
84742.1578465899	84754.1243329644	345.3321179662	96610.3638277451	84742.1578465899	0.7182594556	1987.9873333333	0.2666666667	
