Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84108.5139772296	84120.0107648969	380.2674450577	84131.6035928329	84108.5139772296	0.0178609024	26.9913333333	0.6000000000	
84108.1313221653	84119.8350444436	380.4173948590	84131.5164154768	84108.1313221653	0.0176850872	26.3486666667	0.6000000000	
84107.8877682487	84119.8350444436	380.5848722397	84130.7349518935	84107.8877682487	0.0175471027	26.3553333333	0.6000000000	
84107.2200031082	84119.8346719146	380.8541812752	84128.4691853325	84107.2200031082	0.0170739565	25.5946666667	0.6000000000	
84107.0066560308	84119.8346719146	380.8009816152	84124.7775839766	84107.0066560308	0.0166889580	24.5406666667	0.6000000000	
84106.5781504909	84119.3967416883	380.6361869435	84122.6726781328	84106.5781504909	0.0166932995	24.4486666667	0.6000000000	
84106.1224686106	84118.7333747745	380.3987577100	84123.1990529100	84106.1224686106	0.0164529130	24.4193333333	0.6000000000	
84105.7629163067	84118.4856697917	380.6348609592	84122.5172602137	84105.7629163067	0.0162263493	24.3580000000	0.6000000000	
84105.0034225980	84118.4856697917	380.8259898529	84120.8001260956	84105.0034225980	0.0160916823	24.2946666667	0.6000000000	
84104.7882617513	84118.4856697917	380.8972992898	84119.4874963164	84104.7882617513	0.0160872315	24.3713333333	0.6000000000	
84104.1709515452	84117.8235873580	380.1770339438	84121.7975834012	84104.1709515452	0.0162131473	24.9626666667	0.6000000000	
84103.4160356720	84112.2572705150	380.0981273275	84121.9297626615	84103.4160356720	0.0163480109	24.6246666667	0.6000000000	
84103.0387863517	84111.5877047181	379.8200573573	84115.4615907868	84103.0387863517	0.0164299109	24.4046666667	0.6000000000	
84102.7249609431	84111.0684916377	379.7685940238	84118.0564138293	84102.7249609431	0.0158171487	23.4353333333	0.6000000000	
84102.2238346934	84110.7602313161	379.6898594564	84117.9149694244	84102.2238346934	0.0157747490	23.9366666667	0.6000000000	
84102.0014781753	84110.7602313161	379.6692782671	84118.0059751868	84102.0014781753	0.0156413689	23.8160000000	0.6000000000	
84101.5077182651	84109.2802777886	379.6511861099	84116.3601681590	84101.5077182651	0.0154936292	23.3766666667	0.6000000000	
84100.9243769447	84106.3283994794	379.4203237879	84115.6909476717	84100.9243769447	0.0158128270	23.7200000000	0.6000000000	
84099.7744410237	84106.1100468040	378.6311414191	84115.8410160740	84099.7744410237	0.0169397188	24.8100000000	0.6000000000	
84098.7089670698	84105.1300585270	378.9149094845	84116.1207502087	84098.7089670698	0.0174363015	25.3720000000	0.6000000000	
84098.3078429103	84105.1264733076	378.8840675062	84113.7056832512	84098.3078429103	0.0174209064	25.9726666667	0.6000000000	
