Mean	Median	StdDev	Max	Min	Entropy	Hamming	RLD
84644.1800075769	84621.8871176243	403.9887793903	84644.2103068034	84644.1800075769	0.0001019153	0.0640000000	0.6333333333	
84643.7792867422	84621.8871176243	403.9949100065	84643.8052878777	84643.7792867422	0.0000871416	0.0146666667	0.6333333333	
84643.2501467069	84620.5092757940	404.2247621119	84643.3303223054	84643.2501467069	0.0000817056	0.0126666667	0.6333333333	
84642.6315927505	84620.4063951969	404.3070099275	84642.7325628201	84642.6315927505	0.0000376411	0.0033333333	0.6333333333	
84642.4442774057	84620.4063951969	404.3704187480	84642.4614365896	84642.4442774057	0.0000225205	0.0353333333	0.6333333333	
84641.9596952200	84620.4063951969	404.4717139244	84642.0681097110	84641.9596952200	0.0001027753	0.0253333333	0.6333333333	
84640.8806967735	84610.4111447930	404.4978274199	84641.7740850647	84640.8806967735	0.0003024024	0.0793333333	0.6333333333	
84640.5792625745	84610.3038802743	404.7144318999	84640.6821328402	84640.5792625745	0.0000496987	0.0266666667	0.6333333333	
84639.0284444888	84588.8623967767	404.8278085425	84640.0263788303	84639.0284444888	0.0002427829	0.0493333333	0.6333333333	
84638.7328100204	84588.8623967767	404.9027333088	84638.7328100204	84638.7328100204	0.0000000000	0.0000000000	0.6333333333	
84637.8328788280	84586.1170217395	404.8673934803	84637.9917484522	84637.8328788280	0.0000604411	0.0000000000	0.6333333333	
84637.1376637618	84584.2982098460	404.5633707718	84637.4555553993	84637.1376637618	0.0000421692	0.0066666667	0.6333333333	
84636.6641141971	84584.2982098460	404.2649983019	84636.7155951262	84636.6641141971	0.0001005683	0.0080000000	0.6333333333	
84636.4278439681	84583.8912352920	404.1580761946	84636.4414250851	84636.4278439681	0.0000279552	0.0000000000	0.6333333333	
84636.1565421025	84583.1777706742	404.2622701262	84636.1565421025	84636.1565421025	0.0000000000	0.0000000000	0.6333333333	
84635.3149151802	84582.9519078135	405.0714570517	84635.5074807008	84635.3149151802	0.0002585388	0.0626666667	0.6333333333	
84635.1274196307	84582.9519078135	405.1763214534	84635.1274196307	84635.1274196307	0.0000000000	0.0000000000	0.6333333333	
84634.5378587643	84582.7115193009	405.4543398855	84634.6346724033	84634.5378587643	0.0000337080	0.0020000000	0.6333333333	
84634.3451559544	84582.4753150344	405.5602965661	84634.4168883562	84634.3451559544	0.0001489796	0.0000000000	0.6333333333	
84633.7461775541	84582.4753150344	405.6664254026	84634.0432804823	84633.7461775541	0.0001323133	0.0113333333	0.6333333333	
84633.4081387520	84582.4753150344	405.8714433222	84633.4653168917	84633.4081387520	0.0000437539	0.0000000000	0.6333333333	
84633.3280618985	84581.8241253495	405.7645020619	84633.3280618985	84633.3280618985	0.0000000000	0.0000000000	0.6333333333	
84632.9113970200	84581.8241253495	406.0183804706	84633.0825908979	84632.9113970200	0.0000288942	0.0453333333	0.6333333333	
84632.3487480481	84581.8241253495	406.3473811082	84632.7190881968	84632.3487480481	0.0000477167	0.0320000000	0.6333333333	
84632.0429247618	84581.8241253495	406.2769930712	84632.1093042692	84632.0429247618	0.0000161468	0.0253333333	0.6333333333	
84631.3689402739	84581.8241253495	405.9304236794	84631.3689402739	84631.3689402739	0.0000036247	0.0000000000	0.6333333333	
84628.3104238908	84581.8241253495	408.1109560988	84629.3121753136	84628.3104238908	0.0003151650	0.0580000000	0.6333333333	
84627.4297008912	84581.5911099315	408.8213939688	84627.6731737455	84627.4297008912	0.0001811894	0.0073333333	0.6333333333	
84625.8386782805	84581.5911099315	408.4593473047	84625.8449733257	84625.8386782805	0.0000813820	0.0000000000	0.6333333333	
84625.5677721898	84581.5911099315	408.5356985512	84625.6619258722	84625.5677721898	0.0000505649	0.0793333333	0.6333333333	
84625.0804448128	84581.5911099315	408.6640048436	84626.2046551704	84625.0804448128	0.0003099514	0.0940000000	0.6333333333	
84624.2521701256	84581.2128767371	408.6510184365	84624.4452295701	84624.2521701256	0.0001755811	0.0126666667	0.6333333333	
84623.8543331623	84581.2128767371	408.5015176963	84623.8849520683	84623.8543331623	0.0000182714	0.0286666667	0.6333333333	
84623.6346540848	84581.2128767371	408.5989090739	84623.6346540848	84623.6346540848	0.0000000000	0.0000000000	0.6333333333	
84623.1117683649	84581.2128767371	408.7771458119	84623.8794420163	84623.1117683649	0.0001990970	0.0586666667	0.6333333333	
84622.9623911778	84581.2128767371	408.6680609275	84623.0366758506	84622.9623911778	0.0000383950	0.0120000000	0.6333333333	
84622.0194995403	84581.0953661799	408.2177119279	84622.5858064492	84622.0194995403	0.0004582684	0.0840000000	0.6333333333	
84620.8540964127	84580.7877346873	408.1239313146	84621.0591667891	84620.8540964127	0.0000926058	0.0526666667	0.6333333333	
84620.3293039401	84580.4329797626	408.1760086786	84620.3293039401	84620.3293039401	0.0000024165	0.0000000000	0.6333333333	
84620.2193800608	84580.4329797626	408.1359401450	84620.2303008239	84620.2193800608	0.0000033993	0.0053333333	0.6333333333	
84619.7457424800	84580.4329797626	407.9126304500	84619.9929455916	84619.7457424800	0.0002495450	0.0600000000	0.6333333333	
84618.9536120494	84580.4329797626	408.0032931139	84619.4783264399	84618.9536120494	0.0001614483	0.0180000000	0.6333333333	
84618.1690406799	84580.4329797626	407.9866120072	84618.1690406799	84618.1690406799	0.0000000000	0.0000000000	0.6333333333	
84617.8475846847	84580.4329797626	407.8853514222	84618.1788365046	84617.8475846847	0.0000992685	0.0453333333	0.6333333333	
84617.2355242570	84580.4329797626	408.5353015364	84617.3807992538	84617.2355242570	0.0000403670	0.0633333333	0.6333333333	
84616.0670310259	84580.4329797626	409.6111983002	84616.3322130839	84616.0670310259	0.0002443613	0.0333333333	0.6333333333	
84615.7547024886	84580.0167068839	409.6867200742	84615.8021994432	84615.7547024886	0.0000598063	0.0000000000	0.6333333333	
84615.3510769208	84580.0167068839	409.4848288136	84616.4430236816	84615.3510769208	0.0003416312	0.1040000000	0.6333333333	
84614.8532354832	84579.0682479739	409.7027056131	84615.2290326357	84614.8532354832	0.0004021478	0.0253333333	0.6333333333	
84614.6897272269	84579.0682479739	409.5007190446	84615.3810077906	84614.6897272269	0.0002975248	0.0720000000	0.6333333333	
84614.3969804049	84579.0682479739	409.8818902227	84614.3969804049	84614.3969804049	0.0000000000	0.0000000000	0.6333333333	
84614.2864259084	84579.0013894439	409.7653533291	84614.3431782722	84614.2864259084	0.0000076485	0.0120000000	0.6333333333	
84614.1771938403	84579.0013894439	409.8330867236	84614.2812647422	84614.1771938403	0.0000569009	0.0253333333	0.6333333333	
84613.9183082183	84579.0013894439	410.0026917490	84613.9733048280	84613.9183082183	0.0000397269	0.0193333333	0.6333333333	
84611.5269750357	84569.9310779572	410.3888648183	84612.0951485634	84611.5269750357	0.0001024720	0.0193333333	0.6333333333	
84610.3139315049	84569.6690082550	410.4679995659	84610.3314028184	84610.3139315049	0.0001050094	0.0000000000	0.6333333333	
84609.9425333738	84569.6690082550	410.5245038999	84610.1098299026	84609.9425333738	0.0002315636	0.0186666667	0.6333333333	
84609.6754527092	84569.6690082550	410.4970004017	84609.7321657340	84609.6754527092	0.0000361976	0.0206666667	0.6333333333	
84609.2620941003	84569.6690082550	410.5004642158	84609.2620941003	84609.2620941003	0.0000000000	0.0000000000	0.6333333333	
84608.9895071586	84569.6690082550	410.2425048482	84609.0294448535	84608.9895071586	0.0001183356	0.0000000000	0.6333333333	
84608.5015026728	84567.9438740015	410.6314856432	84608.5137458642	84608.5015026728	0.0000106229	0.0166666667	0.6333333333	
84608.1953136126	84567.9438740015	410.7302425138	84608.5015026728	84608.1953136126	0.0001843507	0.0233333333	0.6333333333	
84608.0159050226	84567.9438740015	410.7311117979	84608.0554737647	84608.0159050226	0.0000231214	0.0046666667	0.6333333333	
84607.6225290696	84567.9438740015	411.0827512187	84607.8293621540	84607.6225290696	0.0001343754	0.0086666667	0.6333333333	
84606.7404506604	84567.9438740015	410.6148777636	84606.8902059396	84606.7404506604	0.0000685367	0.0246666667	0.6333333333	
84606.1532247066	84567.9438740015	410.5637909249	84606.2682062387	84606.1532247066	0.0000448336	0.0160000000	0.6333333333	
84606.0678543647	84567.9438740015	410.5976210370	84606.1006003618	84606.0678543647	0.0001076346	0.0166666667	0.6333333333	
