750 0.000000 9.224529e-09
770 0.000000 9.304082e-09
766 0.000000 9.085437e-09
737 0.000000 9.303669e-09
783 0.000000 9.434438e-09
782 0.000000 9.739197e-09
762 0.000000 8.981506e-09
770 0.000000 9.869471e-09
757 0.000000 9.863954e-09
3000 0.931305 9.313046e-01
749 0.000000 9.172525e-09
748 0.000000 9.594924e-09
768 0.000000 9.946600e-09
1382 0.000000 9.973768e-09
761 0.000000 9.882978e-09
777 0.000000 9.558236e-09
771 0.000000 9.774550e-09
772 0.000000 9.488755e-09
768 0.000000 9.309652e-09
749 0.000000 9.038907e-09
731 0.000000 9.986576e-09
792 0.000000 9.465002e-09
780 0.000000 9.562534e-09
835 0.000000 9.731153e-09
738 0.000000 8.657811e-09
747 0.000000 8.685014e-09
752 0.000000 9.019609e-09
757 0.000000 9.799671e-09
765 0.000000 9.981740e-09
755 0.000000 9.760861e-09
8.657811e-09 9.313046e-01 3.104350e-02 9.560385e-09 1.671743e-01
