10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
10000 0.000000e+00 0.000000
0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
