0.9 3000 11.654814 1.165481e+01
0.9 3000 0.768285 7.682848e-01
0.9 3000 12.696264 1.269626e+01
0.9 3000 9.398954 9.398954e+00
0.9 3000 7.573851 7.573851e+00
0.9 3000 0.401408 4.014078e-01
0.9 3000 13.514681 1.351468e+01
0.9 3000 1.105272 1.105272e+00
0.9 3000 3.986624 3.986624e+00
0.9 3000 19.050035 1.905004e+01
0.9 3000 6.601470 6.601470e+00
0.9 3000 3.986625 3.986625e+00
0.9 3000 14.387229 1.438723e+01
0.9 3000 5.554384 5.554384e+00
0.9 3000 12.127689 1.212769e+01
0.9 3000 11.739161 1.173916e+01
0.9 3000 12.452300 1.245230e+01
0.9 3000 11.219063 1.121906e+01
0.9 3000 14.211643 1.421164e+01
0.9 3000 14.238732 1.423873e+01
0.9 3000 10.391090 1.039109e+01
0.9 3000 12.192877 1.219288e+01
0.9 3000 8.469266 8.469266e+00
0.9 3000 5.591591 5.591591e+00
0.9 3000 5.895765 5.895765e+00
0.9 3000 11.496081 1.149608e+01
0.9 3000 12.948079 1.294808e+01
0.9 3000 13.139843 1.313984e+01
0.9 3000 16.277732 1.627773e+01
0.9 3000 12.236783 1.223678e+01
4.014078e-01 1.905004e+01 9.843586e+00 1.157545e+01 4.650002e+00
