1.0 3000 0.007396 7.396040e-03
1.0 3000 0.017241 1.724102e-02
1.0 3000 0.061527 6.152653e-02
1.0 3000 0.036931 3.693102e-02
1.0 3000 0.014772 1.477241e-02
1.0 3000 0.014772 1.477241e-02
1.0 3000 0.022141 2.214144e-02
1.0 3000 0.022141 2.214144e-02
1.0 3000 0.019690 1.969000e-02
1.0 3000 0.029518 2.951780e-02
1.0 3000 0.009865 9.864672e-03
1.0 3000 0.024573 2.457329e-02
1.0 1642 0.000000 9.848221e-09
1.0 1731 0.000000 9.868521e-09
1.0 3000 0.007396 7.396040e-03
1.0 3000 0.036770 3.676965e-02
1.0 3000 0.012316 1.231607e-02
1.0 3000 0.034448 3.444772e-02
1.0 3000 0.032013 3.201343e-02
1.0 3000 0.009865 9.864672e-03
1.0 1461 0.000000 9.965525e-09
1.0 3000 0.039368 3.936773e-02
1.0 3000 0.009865 9.864672e-03
1.0 3000 0.036961 3.696051e-02
1.0 1599 0.000000 9.976422e-09
1.0 3000 0.009865 9.864672e-03
1.0 3000 0.027106 2.710569e-02
1.0 3000 0.034448 3.444772e-02
1.0 3000 0.009857 9.857285e-03
1.0 3000 0.056158 5.615832e-02
9.848221e-09 6.152653e-02 2.123341e-02 1.846551e-02 1.581428e-02
