0.6 3000 4.749229 4.749229e+00
0.6 3000 4.230700 4.230700e+00
0.6 3000 3.226292 3.226292e+00
0.6 3000 3.083051 3.083051e+00
0.6 3000 3.416193 3.416193e+00
0.6 3000 3.432283 3.432283e+00
0.6 3000 3.016667 3.016667e+00
0.6 3000 3.487970 3.487970e+00
0.6 3000 2.674904 2.674904e+00
0.6 3000 5.041533 5.041533e+00
0.6 3000 3.960137 3.960137e+00
0.6 3000 3.933949 3.933949e+00
0.6 3000 2.313172 2.313172e+00
0.6 3000 2.964628 2.964628e+00
0.6 3000 4.399403 4.399403e+00
0.6 3000 4.091207 4.091207e+00
0.6 3000 2.466125 2.466125e+00
0.6 3000 1.368392 1.368392e+00
0.6 3000 4.274906 4.274906e+00
0.6 3000 1.358285 1.358285e+00
0.6 3000 1.887848 1.887848e+00
0.6 3000 2.173866 2.173866e+00
0.6 3000 2.373987 2.373987e+00
0.6 3000 2.371669 2.371669e+00
0.6 3000 4.782023 4.782023e+00
0.6 3000 4.239425 4.239425e+00
0.6 3000 2.658309 2.658309e+00
0.6 3000 2.093771 2.093771e+00
0.6 3000 3.138290 3.138290e+00
0.6 3000 4.840755 4.840755e+00
1.358285e+00 5.041533e+00 3.268299e+00 3.182291e+00 1.029439e+00
