1.0 1355 0.000000 9.684906e-09
1.0 1336 0.000000 9.788851e-09
1.0 1357 0.000000 9.674632e-09
1.0 1364 0.000000 9.449155e-09
1.0 1273 0.000000 9.999754e-09
1.0 1368 0.000000 9.813735e-09
1.0 1404 0.000000 8.086295e-09
1.0 1650 0.000000 9.766979e-09
1.0 1408 0.000000 9.581176e-09
1.0 1382 0.000000 9.675288e-09
1.0 1383 0.000000 8.978123e-09
1.0 1257 0.000000 9.945982e-09
1.0 1326 0.000000 9.848186e-09
1.0 1310 0.000000 9.509814e-09
1.0 1414 0.000000 9.808035e-09
1.0 1358 0.000000 9.056170e-09
1.0 1297 0.000000 9.942714e-09
1.0 1288 0.000000 9.436819e-09
1.0 1508 0.000000 9.005077e-09
1.0 1632 0.000000 9.913854e-09
1.0 1327 0.000000 9.611349e-09
1.0 1693 0.000000 9.815894e-09
1.0 1343 0.000000 9.640161e-09
1.0 1357 0.000000 8.763893e-09
1.0 1378 0.000000 9.165683e-09
1.0 1135 0.000000 9.754508e-09
1.0 1464 0.000000 9.978510e-09
1.0 1579 0.000000 9.583837e-09
1.0 1279 0.000000 9.523453e-09
1.0 1619 0.000000 9.044253e-09
8.086295e-09 9.999754e-09 9.528236e-09 9.657396e-09 4.233705e-10
