0.6 1668 0.000000 9.563149e-09
0.6 1654 0.000000 9.865972e-09
0.6 1727 0.000000 9.808323e-09
0.6 1923 0.000000 8.621652e-09
0.6 1714 0.000000 9.637170e-09
0.6 1499 0.000000 9.822845e-09
0.6 1729 0.000000 9.995438e-09
0.6 1973 0.000000 9.304072e-09
0.6 1698 0.000000 9.280289e-09
0.6 1465 0.000000 9.364564e-09
0.6 1776 0.000000 9.890486e-09
0.6 1784 0.000000 9.999531e-09
0.6 1464 0.000000 9.899681e-09
0.6 1580 0.000000 8.423878e-09
0.6 1733 0.000000 9.966820e-09
0.6 2293 0.000000 9.832930e-09
0.6 1329 0.000000 6.926309e-09
0.6 1495 0.000000 9.733248e-09
0.6 1763 0.000000 9.772879e-09
0.6 1623 0.000000 9.693943e-09
0.6 1418 0.000000 9.995813e-09
0.6 1758 0.000000 9.516636e-09
0.6 1846 0.000000 9.903482e-09
0.6 2083 0.000000 9.669682e-09
0.6 1645 0.000000 9.983450e-09
0.6 2208 0.000000 9.932633e-09
0.6 1708 0.000000 9.859529e-09
0.6 1601 0.000000 8.890698e-09
0.6 1576 0.000000 9.920059e-09
0.6 1848 0.000000 9.497277e-09
6.926309e-09 9.999531e-09 9.552415e-09 9.790601e-09 6.263666e-10
