0.3 5000 14.372825 1.437283e+01
0.3 5000 12.840235 1.284023e+01
0.3 5000 13.111623 1.311162e+01
0.3 5000 14.632697 1.463270e+01
0.3 5000 17.512690 1.751269e+01
0.3 5000 15.683872 1.568387e+01
0.3 5000 15.347637 1.534764e+01
0.3 5000 18.151108 1.815111e+01
0.3 5000 12.512330 1.251233e+01
0.3 5000 15.674787 1.567479e+01
0.3 5000 17.471680 1.747168e+01
0.3 5000 12.685862 1.268586e+01
0.3 5000 13.000541 1.300054e+01
0.3 5000 15.271495 1.527149e+01
0.3 5000 15.510044 1.551004e+01
0.3 5000 12.266306 1.226631e+01
0.3 5000 16.574213 1.657421e+01
0.3 5000 16.038411 1.603841e+01
0.3 5000 14.225825 1.422582e+01
0.3 5000 16.388433 1.638843e+01
0.3 5000 15.393530 1.539353e+01
0.3 5000 15.032093 1.503209e+01
0.3 5000 14.746916 1.474692e+01
0.3 5000 18.455594 1.845559e+01
0.3 5000 15.528526 1.552853e+01
0.3 5000 12.535595 1.253559e+01
0.3 5000 12.336676 1.233668e+01
0.3 5000 15.877834 1.587783e+01
0.3 5000 14.240932 1.424093e+01
0.3 5000 13.726228 1.372623e+01
1.226631e+01 1.845559e+01 1.490488e+01 1.515179e+01 1.731010e+00
