0.9 3000 0.599873 5.998733e-01
0.9 3000 0.699873 6.998733e-01
0.9 3000 1.399873 1.399873e+00
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.599873 5.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.799873 7.998733e-01
0.9 3000 1.299873 1.299873e+00
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.599873 5.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.599873 5.998733e-01
0.9 3000 0.599873 5.998733e-01
0.9 3000 0.599873 5.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.699873 6.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.799873 7.998733e-01
0.9 3000 0.699873 6.998733e-01
0.9 3000 0.999873 9.998733e-01
0.9 3000 0.699873 6.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.799873 7.998733e-01
0.9 3000 0.999873 9.998733e-01
0.9 3000 0.899873 8.998733e-01
0.9 3000 0.399873 3.998733e-01
0.9 3000 0.899873 8.998733e-01
3.998733e-01 1.399873e+00 8.232067e-01 8.998733e-01 2.027861e-01
