1.0 5000 509182.370086 5.091824e+05
1.0 5000 767987.523023 7.679875e+05
1.0 5000 694807.639777 6.948076e+05
1.0 5000 288937.831236 2.889378e+05
1.0 5000 225420.341281 2.254203e+05
1.0 5000 423120.687093 4.231207e+05
1.0 5000 245195.554377 2.451956e+05
1.0 5000 51043.008953 5.104301e+04
1.0 5000 2444970.171132 2.444970e+06
1.0 5000 704835.464690 7.048355e+05
1.0 5000 2145497.084272 2.145497e+06
1.0 5000 199149.949686 1.991499e+05
1.0 5000 1082712.370228 1.082712e+06
1.0 5000 398999.437480 3.989994e+05
1.0 5000 36995.501784 3.699550e+04
1.0 5000 3244119.657466 3.244120e+06
1.0 5000 184555.132592 1.845551e+05
1.0 5000 724801.707004 7.248017e+05
1.0 5000 557117.019285 5.571170e+05
1.0 5000 378049.307357 3.780493e+05
1.0 5000 3014948.638451 3.014949e+06
1.0 5000 204485.497534 2.044855e+05
1.0 5000 366374.895473 3.663749e+05
1.0 5000 208193.883622 2.081939e+05
1.0 5000 613557.107185 6.135571e+05
1.0 5000 692506.909893 6.925069e+05
1.0 5000 731259.705886 7.312597e+05
1.0 5000 478504.717545 4.785047e+05
1.0 5000 1407828.366398 1.407828e+06
1.0 5000 238261.034457 2.382610e+05
3.699550e+04 3.244120e+06 7.754473e+05 4.938435e+05 8.291250e+05
