1.0 5000 532.700404 5.327004e+02
1.0 5000 324.114678 3.241147e+02
1.0 5000 850.473544 8.504735e+02
1.0 5000 313.215121 3.132151e+02
1.0 5000 377.514217 3.775142e+02
1.0 5000 696.141116 6.961411e+02
1.0 5000 294.479207 2.944792e+02
1.0 5000 348.162674 3.481627e+02
1.0 5000 395.645163 3.956452e+02
1.0 5000 337.433182 3.374332e+02
1.0 5000 518.414296 5.184143e+02
1.0 5000 353.306842 3.533068e+02
1.0 5000 488.950014 4.889500e+02
1.0 5000 299.784016 2.997840e+02
1.0 5000 623.846146 6.238461e+02
1.0 5000 522.793519 5.227935e+02
1.0 5000 450.691494 4.506915e+02
1.0 5000 213.985166 2.139852e+02
1.0 5000 584.018144 5.840181e+02
1.0 5000 531.669405 5.316694e+02
1.0 5000 254.222161 2.542222e+02
1.0 5000 404.055280 4.040553e+02
1.0 5000 344.495277 3.444953e+02
1.0 5000 652.426657 6.524267e+02
1.0 5000 876.372421 8.763724e+02
1.0 5000 267.274013 2.672740e+02
1.0 5000 469.667832 4.696678e+02
1.0 5000 525.331562 5.253316e+02
1.0 5000 476.762507 4.767625e+02
1.0 5000 385.332650 3.853326e+02
2.139852e+02 8.763724e+02 4.571093e+02 4.273734e+02 1.621665e+02
