0.1 0.1 2500 358.379267 3.583793e+02
0.1 0.1 2500 427.905738 4.279057e+02
0.1 0.1 2500 398.242398 3.982424e+02
0.1 0.1 2500 389.458474 3.894585e+02
0.1 0.1 2500 373.575145 3.735751e+02
0.1 0.1 2500 345.135157 3.451352e+02
0.1 0.1 2500 374.925774 3.749258e+02
0.1 0.1 2500 365.166668 3.651667e+02
0.1 0.1 2500 402.742424 4.027424e+02
0.1 0.1 2500 399.445536 3.994455e+02
0.1 0.1 2500 389.118868 3.891189e+02
0.1 0.1 2500 356.008879 3.560089e+02
0.1 0.1 2500 407.092570 4.070926e+02
0.1 0.1 2500 365.333619 3.653336e+02
0.1 0.1 2500 403.236738 4.032367e+02
0.1 0.1 2500 370.775376 3.707754e+02
0.1 0.1 2500 417.433488 4.174335e+02
0.1 0.1 2500 387.614735 3.876147e+02
0.1 0.1 2500 352.132672 3.521327e+02
0.1 0.1 2500 375.053153 3.750532e+02
0.1 0.1 2500 374.943534 3.749435e+02
0.1 0.1 2500 391.855008 3.918550e+02
0.1 0.1 2500 388.892157 3.888922e+02
0.1 0.1 2500 400.216238 4.002162e+02
0.1 0.1 2500 432.134425 4.321344e+02
0.1 0.1 2500 377.021476 3.770215e+02
0.1 0.1 2500 374.832936 3.748329e+02
0.1 0.1 2500 429.021285 4.290213e+02
0.1 0.1 2500 371.481927 3.714819e+02
0.1 0.1 2500 383.735441 3.837354e+02
3.451352e+02 4.321344e+02 3.860970e+02 3.856751e+02 2.225431e+01
0.1 0.2 2500 236.003777 2.360038e+02
0.1 0.2 2500 267.645091 2.676451e+02
0.1 0.2 2500 254.875219 2.548752e+02
0.1 0.2 2500 242.755243 2.427552e+02
0.1 0.2 2500 259.465173 2.594652e+02
0.1 0.2 2500 264.345188 2.643452e+02
0.1 0.2 2500 276.511118 2.765111e+02
0.1 0.2 2500 226.726362 2.267264e+02
0.1 0.2 2500 304.305315 3.043053e+02
0.1 0.2 2500 312.687448 3.126874e+02
0.1 0.2 2500 251.996083 2.519961e+02
0.1 0.2 2500 285.600528 2.856005e+02
0.1 0.2 2500 278.409865 2.784099e+02
0.1 0.2 2500 277.156589 2.771566e+02
0.1 0.2 2500 256.130163 2.561302e+02
0.1 0.2 2500 217.686549 2.176865e+02
0.1 0.2 2500 271.764554 2.717646e+02
0.1 0.2 2500 281.312748 2.813127e+02
0.1 0.2 2500 243.568239 2.435682e+02
0.1 0.2 2500 303.439559 3.034396e+02
0.1 0.2 2500 247.736209 2.477362e+02
0.1 0.2 2500 253.544756 2.535448e+02
0.1 0.2 2500 264.554990 2.645550e+02
0.1 0.2 2500 293.996701 2.939967e+02
0.1 0.2 2500 254.941419 2.549414e+02
0.1 0.2 2500 288.523021 2.885230e+02
0.1 0.2 2500 286.086478 2.860865e+02
0.1 0.2 2500 275.968160 2.759682e+02
0.1 0.2 2500 262.003298 2.620033e+02
0.1 0.2 2500 228.978635 2.289786e+02
2.176865e+02 3.126874e+02 2.656239e+02 2.644501e+02 2.321223e+01
0.1 0.3 2500 225.304355 2.253044e+02
0.1 0.3 2500 187.143302 1.871433e+02
0.1 0.3 2500 211.218703 2.112187e+02
0.1 0.3 2500 190.565940 1.905659e+02
