0.9 0.6 4056 0.000000 9.937807e-09
0.9 0.6 4266 0.000000 9.637394e-09
0.9 0.6 4411 0.000000 8.087153e-09
0.9 0.6 4254 0.000000 9.841845e-09
0.9 0.6 4496 0.000000 9.497633e-09
0.9 0.6 4916 0.000000 9.292670e-09
0.9 0.6 4956 0.000000 9.884922e-09
0.9 0.6 4349 0.000000 9.453757e-09
0.9 0.6 15000 1.155149 1.155149e+00
0.9 0.6 4458 0.000000 9.762939e-09
0.9 0.6 4285 0.000000 9.851469e-09
0.9 0.6 4341 0.000000 9.999284e-09
0.9 0.6 4460 0.000000 9.512885e-09
0.9 0.6 4208 0.000000 9.884233e-09
0.9 0.6 4246 0.000000 9.346472e-09
0.9 0.6 15000 12.240774 1.224077e+01
0.9 0.6 4145 0.000000 9.550597e-09
0.9 0.6 4161 0.000000 9.941225e-09
0.9 0.6 4070 0.000000 9.315710e-09
0.9 0.6 4002 0.000000 8.010816e-09
0.9 0.6 4540 0.000000 9.494244e-09
0.9 0.6 15000 3.884815 3.884815e+00
0.9 0.6 5101 0.000000 7.635265e-09
0.9 0.6 4506 0.000000 9.873539e-09
0.9 0.6 4347 0.000000 9.634246e-09
0.9 0.6 15000 11.175681 1.117568e+01
0.9 0.6 4205 0.000000 9.993230e-09
0.9 0.6 15000 5.156408 5.156408e+00
0.9 0.6 4429 0.000000 8.231563e-09
0.9 0.6 3907 0.000000 9.026547e-09
7.635265e-09 1.224077e+01 1.120428e+00 9.700166e-09 3.055522e+00
