0.8 0.6 25000 3074112.180250 3.074112e+06
0.8 0.6 25000 6378660.642712 6.378661e+06
0.8 0.6 25000 4135436.759541 4.135437e+06
0.8 0.6 25000 884851.184045 8.848512e+05
0.8 0.6 25000 912765.315378 9.127653e+05
0.8 0.6 25000 1326000.553325 1.326001e+06
0.8 0.6 25000 939298.383488 9.392984e+05
0.8 0.6 25000 1848173.225114 1.848173e+06
0.8 0.6 25000 4154867.313366 4.154867e+06
0.8 0.6 25000 584665.928995 5.846659e+05
0.8 0.6 25000 582533.267301 5.825333e+05
0.8 0.6 25000 1555867.135868 1.555867e+06
0.8 0.6 25000 593259.330642 5.932593e+05
0.8 0.6 25000 797135.175277 7.971352e+05
0.8 0.6 25000 1853779.941332 1.853780e+06
0.8 0.6 25000 2596975.836366 2.596976e+06
0.8 0.6 25000 3923419.831065 3.923420e+06
0.8 0.6 25000 12154092.404525 1.215409e+07
0.8 0.6 25000 1863269.047576 1.863269e+06
0.8 0.6 25000 1632734.828953 1.632735e+06
0.8 0.6 25000 6295690.146250 6.295690e+06
0.8 0.6 25000 523183.732994 5.231837e+05
0.8 0.6 25000 2971506.492737 2.971506e+06
0.8 0.6 25000 705100.903815 7.051009e+05
0.8 0.6 25000 2306126.891842 2.306127e+06
0.8 0.6 25000 3731378.217286 3.731378e+06
0.8 0.6 25000 5794683.333432 5.794683e+06
0.8 0.6 25000 6189061.545504 6.189062e+06
0.8 0.6 25000 1576936.593121 1.576937e+06
0.8 0.6 25000 3971042.687115 3.971043e+06
5.231837e+05 1.215409e+07 2.861887e+06 1.858524e+06 2.507337e+06
