0.9 0.6 2929 0.000000 7.255115e-09
0.9 0.6 2937 0.000000 9.631099e-09
0.9 0.6 3026 0.000000 9.510049e-09
0.9 0.6 3045 0.000000 8.110939e-09
0.9 0.6 3116 0.000000 8.542802e-09
0.9 0.6 3099 0.000000 9.832938e-09
0.9 0.6 2889 0.000000 8.312452e-09
0.9 0.6 3095 0.000000 9.855692e-09
0.9 0.6 15000 0.007396 7.396040e-03
0.9 0.6 15000 0.012321 1.232099e-02
0.9 0.6 2960 0.000000 7.299301e-09
0.9 0.6 3096 0.000000 7.811430e-09
0.9 0.6 2958 0.000000 9.049542e-09
0.9 0.6 3033 0.000000 9.369991e-09
0.9 0.6 3341 0.000000 9.871457e-09
0.9 0.6 2857 0.000000 9.126877e-09
0.9 0.6 2862 0.000000 9.908697e-09
0.9 0.6 2913 0.000000 9.127077e-09
0.9 0.6 2928 0.000000 9.465014e-09
0.9 0.6 2908 0.000000 7.410001e-09
0.9 0.6 15000 0.009857 9.857285e-03
0.9 0.6 3005 0.000000 8.971137e-09
0.9 0.6 2922 0.000000 8.050200e-09
0.9 0.6 15000 0.007396 7.396040e-03
0.9 0.6 2922 0.000000 9.654988e-09
0.9 0.6 3011 0.000000 7.337794e-09
0.9 0.6 2885 0.000000 7.688778e-09
0.9 0.6 3184 0.000000 8.504266e-09
0.9 0.6 2942 0.000000 9.213172e-09
0.9 0.6 2889 0.000000 6.350881e-09
6.350881e-09 1.232099e-02 1.232353e-03 9.126977e-09 3.229112e-03
