10000 9.002510e+00 9.002510
10000 9.188856e+00 9.188856
10000 1.036186e+01 10.361856
10000 8.783458e+00 8.783458
10000 5.815003e+00 5.815003
10000 7.867077e+00 7.867077
10000 7.708871e+00 7.708871
10000 1.194758e+01 11.947584
10000 8.255526e+00 8.255526
10000 4.275346e+00 4.275346
10000 5.915499e+00 5.915499
10000 5.677230e+00 5.677230
10000 3.887724e+00 3.887724
10000 9.297852e+00 9.297852
10000 1.470794e+01 14.707935
10000 2.622000e+00 2.622000
10000 5.835988e+00 5.835988
10000 4.142395e+00 4.142395
10000 1.186773e+01 11.867726
10000 1.103155e+01 11.031551
10000 6.276946e+00 6.276946
10000 1.139119e+01 11.391189
10000 1.182382e+01 11.823823
10000 3.468200e+00 3.468200
10000 9.254666e+00 9.254666
10000 7.453461e+00 7.453461
10000 8.948702e+00 8.948702
10000 4.542389e+00 4.542389
10000 1.042856e+01 10.428562
10000 4.558680e+00 4.558680
10000 8.985413e+00 8.985413
10000 1.420431e+00 1.420431
10000 8.290782e+00 8.290782
10000 8.319764e+00 8.319764
10000 9.199165e+00 9.199165
10000 8.386620e+00 8.386620
10000 8.551748e+00 8.551748
10000 6.581288e+00 6.581288
10000 2.458312e+00 2.458312
10000 1.350688e+01 13.506882
10000 9.559252e+00 9.559252
10000 1.257378e+01 12.573776
10000 6.297594e+00 6.297594
10000 1.326659e+01 13.266588
10000 9.265295e+00 9.265295
10000 5.089201e+00 5.089201
10000 1.443347e+01 14.433465
10000 1.414263e+01 14.142632
10000 1.137137e+01 11.371374
10000 1.318294e+01 13.182936
1.420431e+00 1.470794e+01 8.424422e+00 8.667603e+00 3.325257e+00
