10000 1.444642e-23 0.000000
10000 3.439679e-24 0.000000
10000 6.362914e-24 0.000000
10000 5.329077e-23 0.000000
10000 1.910188e-25 0.000000
10000 1.869324e-22 0.000000
10000 1.100810e-25 0.000000
10000 2.042142e-22 0.000000
10000 4.711519e-22 0.000000
10000 4.732875e-23 0.000000
10000 2.828595e-23 0.000000
10000 1.091599e-22 0.000000
10000 9.717300e-24 0.000000
10000 2.371449e-23 0.000000
10000 2.010613e-25 0.000000
10000 9.984058e-24 0.000000
10000 3.554257e-23 0.000000
10000 1.031520e-23 0.000000
10000 1.677983e-25 0.000000
10000 4.331833e-25 0.000000
10000 8.191900e-24 0.000000
10000 7.150864e-25 0.000000
10000 2.310660e-23 0.000000
10000 1.032020e-23 0.000000
10000 2.909843e-23 0.000000
10000 1.731402e-24 0.000000
10000 7.873159e-23 0.000000
10000 5.823712e-22 0.000000
10000 7.686278e-25 0.000000
10000 4.804005e-24 0.000000
10000 2.996352e-25 0.000000
10000 1.417996e-23 0.000000
10000 5.397850e-25 0.000000
10000 2.800548e-23 0.000000
10000 6.363852e-24 0.000000
10000 8.723332e-23 0.000000
10000 6.342017e-23 0.000000
10000 4.453090e-24 0.000000
10000 6.797357e-24 0.000000
10000 5.048260e-23 0.000000
10000 5.179881e-24 0.000000
10000 4.448544e-23 0.000000
10000 2.649704e-26 0.000000
10000 1.485348e-23 0.000000
10000 1.859550e-24 0.000000
10000 1.591705e-25 0.000000
10000 2.293463e-23 0.000000
10000 8.890764e-23 0.000000
10000 4.847327e-22 0.000000
10000 9.537905e-25 0.000000
2.649704e-26 5.823712e-22 5.761393e-23 1.031770e-23 1.233436e-22
