10000 5.145196e-152 0.000000
10000 1.134631e-161 0.000000
10000 2.536469e-158 0.000000
10000 1.935132e-156 0.000000
10000 3.348839e-166 0.000000
10000 2.288022e-168 0.000000
10000 1.016800e-161 0.000000
10000 9.128206e-156 0.000000
10000 2.680491e-161 0.000000
10000 2.099494e-153 0.000000
10000 2.355134e-147 0.000000
10000 1.268419e-164 0.000000
10000 2.873847e-158 0.000000
10000 4.591580e-168 0.000000
10000 5.035422e-160 0.000000
10000 7.603225e-163 0.000000
10000 2.399763e-164 0.000000
10000 1.199354e-160 0.000000
10000 8.789628e-159 0.000000
10000 2.104673e-159 0.000000
10000 2.035831e-151 0.000000
10000 2.121347e-161 0.000000
10000 7.919014e-155 0.000000
10000 1.207139e-159 0.000000
10000 5.392583e-163 0.000000
10000 1.053848e-167 0.000000
10000 1.681245e-150 0.000000
10000 7.432516e-151 0.000000
10000 5.096158e-160 0.000000
10000 8.713364e-163 0.000000
10000 2.768183e-152 0.000000
10000 9.734811e-157 0.000000
10000 5.149859e-138 0.000000
10000 2.036896e-151 0.000000
10000 2.387591e-164 0.000000
10000 2.299838e-156 0.000000
10000 8.673487e-154 0.000000
10000 9.298442e-166 0.000000
10000 4.316578e-160 0.000000
10000 4.554767e-155 0.000000
10000 7.171498e-155 0.000000
10000 1.450381e-156 0.000000
10000 1.707499e-158 0.000000
10000 6.235183e-158 0.000000
10000 1.946023e-156 0.000000
10000 2.006403e-158 0.000000
10000 2.514292e-157 0.000000
10000 2.349834e-157 0.000000
10000 1.372850e-153 0.000000
10000 6.952542e-158 0.000000
2.288022e-168 5.149859e-138 1.029972e-139 2.705158e-158 7.209802e-139
