51.246488 11.952374 27.922349 52.525968 0.144518 39.278442 47.382136 1.241662 2.252743 4.530811 4.774620 5.009476 5.262224 6.901615 -0.339801 2.378699
10.145569 33.379162 39.234779 20.128395 24.033174 18.938432 23.592505 30.722320 2.674050 2.738580 2.794518 5.512434 5.513128 0.292901 0.385245 36.543133
10.545992 8.817668 47.941770 44.027927 0.000000 25.287946 3.178180 46.299293 5.357176 0.671782 1.291647 1.738884 2.285613 2.989468 4.419711 2.371089
24.668525 11.662890 16.144789 20.191427 11.427260 0.000000 17.413993 21.441227 0.687391 4.117726 5.042810 5.674423 6.083045 0.133245 0.722769 3.492826
36.992732 14.865033 31.472525 48.307600 11.841393 18.421228 16.757809 8.306743 2.106465 3.668269 4.018367 4.353080 4.671963 5.008483 -0.667075 1.714960
59.950160 10.821987 21.009681 59.759939 14.383349 32.475949 44.597117 17.417239 2.646872 3.140364 3.646053 3.982143 4.238891 4.492089 0.958117 1.899315
41.387391 42.309393 42.467141 51.892247 26.739610 32.350686 20.795124 31.876106 2.643599 3.277739 3.450476 3.623142 0.353297 0.412293 0.480872 6.724359
20.110768 7.897732 32.785112 35.031658 20.604650 9.357022 35.098083 20.165608 0.763898 5.103780 5.754007 6.071441 0.054860 0.336029 0.817198 0.205023
59.992162 14.101001 24.543752 59.997988 29.714891 0.000000 17.354484 1.403897 2.744360 2.711483 3.245112 3.618244 3.955799 4.317220 4.923379 0.063308
45.129080 8.042655 19.413598 46.203105 8.746407 33.566636 47.907906 17.942493 2.695311 2.808660 3.892252 4.271457 4.602972 7.323598 0.683599 3.864746
59.976435 5.921127 24.093486 41.876818 36.647171 12.203537 53.560625 20.562437 2.916310 2.824642 3.679993 3.998677 4.317422 7.408028 0.581777 0.773983
59.988778 14.914991 36.340069 40.750090 45.586932 22.770125 57.905302 46.428167 2.390110 5.754155 5.754600 3.385890 3.386582 3.386772 3.387336 137.626177
19.552502 7.865086 59.221623 46.129749 14.563245 0.000000 33.926599 29.542942 2.282319 2.445600 2.445883 2.445905 5.345365 5.622749 5.802750 53.355511
16.694829 9.001438 38.021760 36.125948 25.364689 0.000000 40.670232 46.981926 4.864079 5.134879 6.247539 0.140848 0.317253 0.514821 2.743937 1.668451
31.503243 9.054500 58.559896 57.669746 48.650608 0.117872 60.000000 60.000000 4.972661 5.759304 6.115436 0.093329 0.345360 0.619448 2.583300 0.721864
30.569076 8.240747 53.803658 59.909534 40.385628 7.008924 50.491443 59.531879 5.170455 5.217105 5.913797 6.225425 6.538972 0.626024 1.332338 3.285585
46.868233 11.764738 17.628296 43.424773 17.907521 7.104362 24.650879 14.462617 2.643192 3.264651 3.643802 3.968168 4.288553 4.645756 5.557159 1.275790
-5.999505 42.034418 42.796830 60.000000 0.000000 60.000000 2.659454 32.220571 2.351829 5.918331 -0.038709 0.458692 1.124630 1.678615 2.025447 4.683616
58.134225 18.325392 16.578246 60.000000 25.759609 23.934806 41.996957 14.401162 2.859248 1.888517 1.890266 4.102451 4.223004 4.355921 4.493582 17.679827
59.183933 7.776523 11.413688 59.979044 0.000000 23.686217 44.130899 25.435175 3.063118 1.472752 1.472815 4.730393 4.984617 6.714897 -0.262206 15.959170
17.905899 4.923419 56.275488 45.512836 30.453689 20.749308 50.133145 12.405955 1.192617 4.729609 5.150068 5.444175 8.277736 1.470868 1.471783 26.154437
15.187382 6.141965 50.457620 60.000000 17.122135 10.251704 6.307723 22.614392 2.353374 0.379964 1.148145 2.279107 3.080624 3.772671 5.388518 1.797432
31.628664 28.584338 56.385651 59.399483 0.000000 60.000000 43.034315 0.708525 1.547394 3.865352 4.275825 4.644205 4.884184 2.303331 2.303405 19.075391
22.518852 13.237181 32.122163 33.782583 17.144528 10.389245 30.661038 51.631163 4.946046 6.054685 6.262158 -1.654398 0.454812 3.536817 3.536933 16.262591
34.510425 11.036851 41.921962 58.586419 33.251424 18.040031 0.000000 2.517507 2.166024 1.756188 2.714007 3.282555 3.737764 4.182291 -1.568511 0.184594
37.383024 12.211116 53.094780 41.343517 8.683173 28.266874 23.823837 3.198996 1.387430 4.029623 4.531032 5.013718 5.403631 5.814965 0.356499 3.884159
28.254494 12.310532 60.000000 58.308852 2.803121 24.810934 6.314860 54.694427 5.039215 6.456796 0.863321 1.258466 1.642229 2.145600 2.676321 4.905567
58.924324 14.655917 29.681523 60.000000 28.052139 10.217251 23.009720 5.333254 2.681642 2.532049 3.199734 3.607982 3.935983 4.250026 -0.358192 1.945629
16.965422 7.816820 10.422119 29.206501 12.744681 0.000000 6.435905 37.092981 3.428332 2.005288 2.680867 3.259915 3.792280 4.177471 4.455685 4.778303
15.336859 18.967471 30.730275 31.548634 0.000000 9.365346 10.144984 28.920945 0.234561 4.962066 5.164788 6.377172 -0.080999 1.141790 1.299950 16.030190
59.946091 7.778186 17.037305 56.350026 12.107085 22.653262 0.006863 47.070991 3.367038 1.909762 3.027184 3.553245 4.021568 -1.762787 -1.139405 2.204904
12.356675 18.268787 25.784860 30.545521 0.000000 12.437828 25.321076 35.968895 3.996493 5.947906 7.305053 0.558647 4.391104 4.391741 4.393210 50.388994
60.000000 6.708693 17.755329 55.032443 34.104765 24.361748 54.652737 10.220294 3.008387 3.087906 3.783969 4.164880 4.519741 4.889048 -0.945814 2.784504
39.109361 13.694694 39.906374 58.349203 30.463533 14.657020 4.972433 0.000000 2.275915 2.860514 3.332829 3.731451 4.099262 4.477256 5.356743 1.045168
39.824146 11.749458 32.012771 60.000000 27.747639 13.609629 5.615179 5.188327 2.492471 8.370139 2.769407 3.274776 3.701264 4.143326 4.813871 0.175453
5.592308 11.260027 21.203576 30.912286 11.033229 8.769883 5.068121 23.902032 1.890670 3.027767 3.402718 3.807752 4.207487 4.565526 5.242818 5.443087
23.100775 4.424774 38.665933 57.452023 5.830308 20.703562 0.000000 40.236816 1.875125 3.908886 4.244646 4.692830 5.198036 6.569063 0.201342 24.335603
16.430731 32.718208 60.000000 56.913494 7.509458 26.864045 10.520693 31.263735 5.868685 4.896258 5.023777 5.926319 5.927226 2.253831 2.337532 34.435413
17.566135 43.489063 36.087014 42.184598 5.955065 39.250630 16.053646 24.223753 1.810416 4.483878 4.709252 6.545394 6.702772 6.896284 0.761455 5.193491
34.824788 12.529278 15.153243 35.902752 10.770969 1.861877 18.258883 43.512343 5.910651 5.105792 5.781067 6.044288 0.012154 0.449632 1.648639 1.110369
15.473397 40.251777 46.283770 60.000000 2.577346 35.416712 5.516695 34.308657 5.717716 5.045792 5.129649 1.355637 1.647974 2.030085 2.266536 19.359885
29.033340 11.407598 23.862817 37.905214 16.188546 2.073517 25.342478 47.433256 5.695390 5.044552 5.789621 6.041680 0.003607 0.320019 1.720625 0.902357
27.114485 12.439414 58.499048 50.576023 0.000000 16.938870 18.111657 15.157144 1.136642 4.214968 4.705695 5.208423 5.628503 -0.278196 0.294941 6.283180
25.398320 18.363779 43.408284 48.501824 35.231612 24.161868 0.000000 6.731818 1.749650 1.984004 2.815766 3.323287 3.691755 4.012118 -2.000344 1.140941
26.234485 13.046059 60.000000 53.900419 11.705817 12.869788 17.995013 49.014538 4.887036 5.818295 0.657999 1.019621 1.421727 1.965787 2.502951 7.107322
15.012450 8.988228 58.982060 52.759179 15.831465 0.000000 0.000000 37.274667 5.388716 6.636547 -0.234098 0.999075 1.436776 1.844359 2.175647 19.925230
-5.999715 36.551654 37.160219 56.710444 0.000000 25.730648 10.473358 35.644560 1.414739 3.130684 3.423588 4.013767 4.838387 5.435211 -0.535874 13.351057
46.229774 12.345218 36.265985 42.957176 23.934667 15.501297 10.696321 60.000000 5.475775 5.780151 6.532371 0.666052 1.094100 1.564260 2.274866 1.285698
20.497930 9.075854 49.415165 60.000000 19.365791 0.000000 29.400319 18.806174 0.183285 5.866025 6.272168 0.164565 0.309400 2.425996 2.426621 17.153390
21.522189 10.842467 19.763147 23.281818 0.000000 24.206130 32.766383 17.372648 1.840628 3.887433 4.393046 4.803741 -1.167441 1.207017 1.207354 14.077665
44.047414 21.334935 35.119903 57.027242 30.530802 0.045996 27.623760 17.911400 0.026941 5.800067 6.205094 6.318277 6.394826 3.260666 3.261445 17.876142
60.000000 25.181938 60.000000 39.924042 23.217970 0.628778 19.374871 26.953512 3.325214 2.164289 2.389405 2.722077 3.067364 3.316862 3.521634 26.144055
41.860017 10.409971 38.318073 60.000000 29.332834 6.779360 35.891903 58.023903 5.596968 4.984776 5.712262 6.038355 6.350652 8.945140 1.253195 3.688920
7.489417 6.752788 46.330347 41.332093 14.642807 0.000000 31.895712 36.371937 4.221509 5.169461 5.169778 0.710113 0.771531 3.102660 3.105018 28.018757
-5.993329 52.286692 43.738337 50.240037 32.490720 39.323748 17.717691 35.134087 -0.160396 3.551272 3.732736 4.201804 5.244861 -0.072657 0.353734 25.883751
13.780225 36.682437 40.912053 47.842653 23.006735 37.948124 12.721457 24.341022 1.431609 1.102609 1.360980 1.756108 3.762031 4.132281 4.429981 2.271160
60.000000 15.018997 31.449352 46.720935 30.377872 0.000000 12.063609 6.502324 0.460607 4.101389 4.904101 5.395932 5.761933 6.098238 0.109314 1.987920
41.871127 10.892342 34.759638 21.707393 27.160073 26.511103 37.889281 0.000000 1.873946 3.994625 4.375300 4.759151 5.127738 5.529848 6.584811 2.250021
43.488833 11.536750 23.210430 53.100963 23.014422 6.763177 11.933853 10.399746 2.636528 1.551862 2.702347 3.267266 3.719309 4.163015 5.014265 0.167028
-5.997459 41.632184 24.820625 30.333371 39.459432 32.504231 10.595660 28.166657 3.364211 4.968002 5.165759 5.602759 6.068514 1.746782 2.067571 12.729715
20.533544 9.152401 57.069953 46.376712 9.885974 8.798469 24.921896 26.235563 1.185687 4.538520 5.052766 5.425081 5.711663 -0.319536 -0.030327 1.910364
15.243101 19.949058 33.345395 50.507910 10.362660 12.554645 29.196598 29.842701 0.134661 2.732008 2.732082 8.329491 1.226158 1.226603 1.226784 62.785885
46.459237 7.953742 9.352013 52.662811 13.850465 13.387668 0.000000 38.107037 3.306760 2.524258 3.222011 3.651995 4.009777 4.312693 4.556795 1.759484
59.991858 11.549794 23.951936 57.012862 24.562784 8.267317 11.411802 56.637731 3.527898 1.475452 2.232811 2.682104 3.127731 5.934913 -1.092928 0.173476
59.932119 10.249417 17.475513 58.263334 16.100688 12.094230 8.548785 48.191216 3.408033 1.681647 2.566682 3.066418 3.577131 4.155609 4.925184 0.448198
42.840653 37.541062 49.737848 56.286195 33.199595 27.204788 2.727057 44.169908 6.205341 4.050195 4.050418 0.933365 1.184266 1.493110 1.799140 15.736462
21.780566 16.606229 23.301379 35.007264 31.545113 8.443519 1.877289 17.435899 2.131829 1.872634 2.298886 2.752674 3.166504 3.525799 3.844733 0.056205
50.634538 13.563036 40.173894 52.022473 20.956669 29.120690 0.000000 60.000000 5.519148 5.203175 7.092717 1.157368 1.509247 1.938347 2.486452 2.857118
16.689835 5.121644 10.388686 23.948750 13.501779 0.181654 10.607321 37.163952 3.498339 1.776768 2.840088 3.747426 4.526992 5.177164 5.445281 5.625501
27.690253 3.979858 10.295558 21.604955 31.121862 6.239731 48.642565 21.799218 3.176429 3.162564 3.740098 4.119558 4.532716 4.982069 -0.824655 4.408931
51.825370 29.307766 24.268520 60.000000 38.858545 9.615417 26.534747 11.969614 2.798498 2.706696 3.274939 3.459923 3.618342 3.760278 3.893542 0.760597
39.323261 15.303163 7.504590 48.586009 8.909055 0.000000 11.713861 30.519580 3.022221 1.727777 2.097807 2.713029 3.172447 3.484891 -2.510956 0.365676
57.223525 11.949211 22.797277 46.377041 14.945853 16.053522 26.704067 13.528498 0.316220 5.346457 5.915448 6.259619 0.283136 0.602438 1.049467 1.248978
19.619700 7.335056 58.948172 49.017442 21.587939 33.106498 51.229738 53.480219 1.726132 3.246014 3.246432 3.247986 5.631202 -0.536539 -0.419123 69.450167
59.547396 6.824686 9.199334 58.804161 24.402901 12.349726 42.115991 18.157583 3.247245 3.375061 3.719076 3.991739 4.281224 4.566787 4.879409 5.220803
35.823204 9.670683 56.210120 42.745812 45.208451 0.000643 49.877181 0.006208 1.477535 3.890636 5.035074 5.417943 5.729659 -0.257097 1.096212 0.329545
30.780045 13.266466 41.529079 48.058090 11.824922 11.262828 15.189845 49.439754 5.442173 5.618682 6.370922 0.445003 0.823985 1.290662 1.844014 2.175563
41.421314 22.714498 12.984428 58.933720 18.660276 0.000000 2.070461 21.160671 2.835620 2.455892 2.737765 3.010068 3.256422 3.483125 3.698723 0.014418
5.298023 2.761912 31.478389 33.097187 26.868740 13.962740 48.478948 34.918224 4.661929 3.618085 3.618202 6.039307 8.615852 0.037450 0.211691 23.055500
31.027628 9.312086 30.226052 53.175380 19.201238 8.825518 8.474370 21.677069 2.644595 0.469612 0.872134 2.034908 2.790436 3.356259 3.869783 0.812823
60.000000 14.769223 40.735403 59.813806 28.653320 30.338299 37.159023 0.000000 2.444612 3.098874 3.615569 3.980492 4.289265 4.568884 0.470879 3.032495
17.919607 41.713413 43.216351 59.622685 0.000000 49.691792 26.356214 17.817807 1.602045 3.984084 4.251707 4.571636 -1.473238 1.839262 1.839300 18.223557
15.404479 26.133620 56.121390 60.000000 0.042166 36.603297 0.000000 33.586626 5.883627 1.477054 1.693682 1.982852 2.293154 5.220488 5.517678 3.433029
6.621466 7.458605 24.778510 31.877268 12.546336 0.000000 5.630256 36.549348 3.863721 8.066705 2.196532 2.647754 3.184335 3.632273 3.981852 17.589191
-5.999464 36.603966 28.798222 36.438366 0.000000 24.828568 8.482300 30.083795 4.003214 1.928767 2.212068 2.615045 3.093621 3.539525 3.848152 11.635270
27.545843 10.094284 28.548863 23.497444 6.125960 22.613067 32.890493 20.010201 0.467824 5.579949 5.867810 6.102086 0.059359 0.321438 0.681934 0.926429
60.000000 6.824948 24.416136 43.437944 42.862874 12.586651 59.910042 13.011084 3.078324 3.839707 4.129732 4.451718 7.351994 0.098141 0.100108 17.290004
-5.997436 25.686177 47.012526 50.272233 0.000000 35.246140 11.889718 35.244385 1.829919 5.410375 5.697474 6.448916 1.439237 2.314209 2.550471 24.069705
39.790570 11.893895 26.057804 49.573956 24.821129 7.651712 11.452927 8.749591 2.546766 1.413340 2.786747 3.336581 3.778006 4.200764 5.326400 0.341713
46.149813 11.615341 20.813982 39.843859 12.552755 17.613575 4.851433 49.275176 3.519957 1.860279 2.494117 2.936172 3.370350 3.816155 4.297555 0.210232
39.804639 23.200793 14.920983 54.666772 16.936780 45.588081 51.050725 22.928315 2.870063 2.417759 2.418213 2.418479 4.009551 4.121506 4.220596 54.800658
59.920546 4.021064 9.203785 54.800915 26.698465 23.568487 54.706687 27.154366 3.231298 2.015454 4.357258 4.599931 4.880130 7.097402 0.190313 6.789785
-5.999348 9.516438 28.397376 37.213960 0.000000 11.964755 18.340111 29.125985 -1.056576 4.286094 4.408510 -1.073623 0.481994 1.231206 1.719810 14.543757
